fbref_id,tm_id,PlayerFBref,TmPos,UrlTmarkt
1163de29,124560,Samuele Longo,Centre-Forward,https://www.transfermarkt.com/samuele-longo/profil/spieler/124560
9823be92,467992,Samuele Ricci,Defensive Midfield,https://www.transfermarkt.com/samuele-ricci/profil/spieler/467992
90c99c5c,627464,Samy Benchama,Central Midfield,https://www.transfermarkt.com/samy-benchamma/profil/spieler/627464
55557b25,240408,SamÃºel FriÃ°jÃ³nsson,Defensive Midfield,https://www.transfermarkt.com/samuel-fridjonsson/profil/spieler/240408
62a54183,606451,Sanasi Sy,Left-Back,https://www.transfermarkt.com/sanasi-sy/profil/spieler/606451
d0b6129f,333014,Sander Berge,Defensive Midfield,https://www.transfermarkt.com/sander-berge/profil/spieler/333014
966eea58,268429,Sandi LovriÄ,Central Midfield,https://www.transfermarkt.com/sandi-lovric/profil/spieler/268429
c1c2c925,74590,Sandro,Centre-Back,https://www.transfermarkt.com/sandro/profil/spieler/74590
833fb62e,199369,Sandro RamÃ­rez,Centre-Forward,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369
0db169ae,397033,Sandro Tonali,Defensive Midfield,https://www.transfermarkt.com/sandro-tonali/profil/spieler/397033
61b0b44d,39743,Sandro Wagner,Centre-Forward,https://www.transfermarkt.com/sandro-wagner/profil/spieler/39743
51c30111,125783,Sanjin PrciÄ,Central Midfield,https://www.transfermarkt.com/sanjin-prcic/profil/spieler/125783
e2e9c250,15799,Santi Cazorla,Central Midfield,https://www.transfermarkt.com/santi-cazorla/profil/spieler/15799
5ae499d0,380598,Santi ComesaÃ±a,Central Midfield,https://www.transfermarkt.com/santi-comesana/profil/spieler/380598
0b90bb97,255653,Santi Mina,Centre-Forward,https://www.transfermarkt.com/santi-mina/profil/spieler/255653
fdd60087,120443,Santiago Arias,Right-Back,https://www.transfermarkt.com/santiago-arias/profil/spieler/120443
759d8dd7,520947,Santiago Arzamendia,Left-Back,https://www.transfermarkt.com/santiago-arzamendia/profil/spieler/520947
e26fcca3,423436,Santiago AscacÃ­bar,Defensive Midfield,https://www.transfermarkt.com/santiago-ascacibar/profil/spieler/423436
edc98fac,438001,Santiago Bueno,Centre-Back,https://www.transfermarkt.com/santiago-bueno/profil/spieler/438001
958bba56,466298,Santiago CÃ¡seres,Defensive Midfield,https://www.transfermarkt.com/santiago-caseres/profil/spieler/466298
4ac07e1b,30782,Santiago Gentiletti,Centre-Back,https://www.transfermarkt.com/santiago-gentiletti/profil/spieler/30782
45076ff8,174089,Santy Ngom,Centre-Forward,https://www.transfermarkt.com/santy-ngom/profil/spieler/174089
a12d0c05,144779,Saphir TaÃ¯der,Central Midfield,https://www.transfermarkt.com/saphir-taider/profil/spieler/144779
10549b49,180337,Sardar Azmoun,Centre-Forward,https://www.transfermarkt.com/sardar-azmoun/profil/spieler/180337
22919e97,125614,Sargis Adamyan,Centre-Forward,https://www.transfermarkt.com/sargis-adamyan/profil/spieler/125614
4ba886c6,350357,Sarpreet Singh,Attacking Midfield,https://www.transfermarkt.com/sarpreet-singh/profil/spieler/350357
15f24fe7,369567,Sasa Kalajdzic,Centre-Forward,https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567
3cb009c5,1662,Sascha Riether,Right-Back,https://www.transfermarkt.com/sascha-riether/profil/spieler/1662
23214a49,261095,Sauli VÃ¤isÃ¤nen,Centre-Back,https://www.transfermarkt.com/sauli-vaisanen/profil/spieler/261095
41df88b8,154578,Saulo Decarli,Centre-Back,https://www.transfermarkt.com/saulo-decarli/profil/spieler/154578
0b7dae21,464906,Sava Cestic,Centre-Back,https://www.transfermarkt.com/sava-arangel-cestic/profil/spieler/464906
796b1c41,270411,SaÃ®f-Eddine Khaoui,Attacking Midfield,https://www.transfermarkt.com/saif-eddine-khaoui/profil/spieler/270411
5a04fd92,290532,SaÃ¯d Benrahma,Left Winger,https://www.transfermarkt.com/said-benrahma/profil/spieler/290532
dafa5038,249471,SaÃºl GarcÃ­a,Left-Back,https://www.transfermarkt.com/saul-garcia/profil/spieler/249471
c14bc029,148928,SaÃºl ÃÃ­guez,Central Midfield,https://www.transfermarkt.com/saul-niguez/profil/spieler/148928
c6e8cf1f,245056,SaÅ¡a LukiÄ,Central Midfield,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056
b1313ec4,55291,Scott Arfield,Central Midfield,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291
52105203,62688,Scott Dann,Centre-Back,https://www.transfermarkt.com/scott-dann/profil/spieler/62688
f15a50e8,101682,Scott Malone,Left-Back,https://www.transfermarkt.com/scott-malone/profil/spieler/101682
4e5a4cbc,255906,Scott McKenna,Centre-Back,https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906
d93c2511,315969,Scott McTominay,Defensive Midfield,https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969
3935e52e,94005,Sead KolaÅ¡inac,Left-Back,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005
a2b105e0,346707,Sean Longstaff,Central Midfield,https://www.transfermarkt.com/sean-longstaff/profil/spieler/346707
09fec029,79723,Sean Morrison,Centre-Back,https://www.transfermarkt.com/sean-morrison/profil/spieler/79723
01834aa0,338629,Sebastiaan Bornauw,Centre-Back,https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629
b4cf5806,147573,Sebastian Andersson,Centre-Forward,https://www.transfermarkt.com/sebastian-andersson/profil/spieler/147573
2b7c18ae,52312,Sebastian Giovinco,Second Striker,https://www.transfermarkt.com/sebastian-giovinco/profil/spieler/52312
a8db7ebb,153555,Sebastian Griesbeck,Defensive Midfield,https://www.transfermarkt.com/sebastian-griesbeck/profil/spieler/153555
86b30561,49730,Sebastian Jung,Right-Back,https://www.transfermarkt.com/sebastian-jung/profil/spieler/49730
87fdfb9b,124517,Sebastian Kerk,Attacking Midfield,https://www.transfermarkt.com/sebastian-kerk/profil/spieler/124517
74d70fb5,39094,Sebastian Langkamp,Centre-Back,https://www.transfermarkt.com/sebastian-langkamp/profil/spieler/39094
e8385ec4,126285,Sebastian Maier,Attacking Midfield,https://www.transfermarkt.com/sebastian-maier/profil/spieler/126285
d3585b17,392139,Sebastian MÃ¼ller,Centre-Forward,https://www.transfermarkt.com/sebastian-muller/profil/spieler/392139
3745e8bd,60957,Sebastian Polter,Centre-Forward,https://www.transfermarkt.com/sebastian-polter/profil/spieler/60957
f5e6d08d,37981,Sebastian PrÃ¶dl,Centre-Back,https://www.transfermarkt.com/sebastian-prodl/profil/spieler/37981
e12b0b5b,44466,Sebastian Rode,Central Midfield,https://www.transfermarkt.com/sebastian-rode/profil/spieler/44466
80f36c88,57051,Sebastian Rudy,Defensive Midfield,https://www.transfermarkt.com/sebastian-rudy/profil/spieler/57051
efd623db,213751,Sebastian Schonlau,Centre-Back,https://www.transfermarkt.com/sebastian-schonlau/profil/spieler/213751
00c3d4dc,605498,Sebastian Soto,Centre-Forward,https://www.transfermarkt.com/sebastian-soto/profil/spieler/605498
d3112d86,333516,Sebastian Vasiliadis,Central Midfield,https://www.transfermarkt.com/sebastian-vasiliadis/profil/spieler/333516
217875a4,345458,Sebastian Walukiewicz,Centre-Back,https://www.transfermarkt.com/sebastian-walukiewicz/profil/spieler/345458
7ff93107,538918,Sebastiano Esposito,Centre-Forward,https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918
997fff07,278531,Sebastiano Luperto,Centre-Back,https://www.transfermarkt.com/sebastiano-luperto/profil/spieler/278531
952a03fe,56830,Sebastien De Maio,Centre-Back,https://www.transfermarkt.com/sebastien-de-maio/profil/spieler/56830
3c05c659,188157,SebastiÃ¡n CristÃ³foro,Central Midfield,https://www.transfermarkt.com/sebastian-cristoforo/profil/spieler/188157
923f4dda,270541,Sehrou Guirassy,Centre-Forward,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541
a4e14205,9354,Sejad SalihoviÄ,Central Midfield,https://www.transfermarkt.com/sejad-salihovic/profil/spieler/9354
5313ed43,182893,Seko Fofana,Central Midfield,https://www.transfermarkt.com/seko-fofana/profil/spieler/182893
5693aa98,23890,Sekou Baradji,Defensive Midfield,https://www.transfermarkt.com/sekou-baradji/profil/spieler/23890
3544641e,557612,Sekou Mara,Centre-Forward,https://www.transfermarkt.com/sekou-mara/profil/spieler/557612
bce37ac0,853344,Sekou YansanÃ©,Centre-Forward,https://www.transfermarkt.com/sekou-yansane/profil/spieler/853344
d6192210,251912,Semi Ajayi,Centre-Back,https://www.transfermarkt.com/semi-ajayi/profil/spieler/251912
7fd58fe3,61449,Senad LuliÄ,Left Midfield,https://www.transfermarkt.com/senad-lulic/profil/spieler/61449
42591ed0,249552,Senna Miangue,Left-Back,https://www.transfermarkt.com/senna-miangue/profil/spieler/249552
67b7357e,596240,Senou Coulibaly,Centre-Back,https://www.transfermarkt.com/senou-coulibaly/profil/spieler/596240
7bf9400b,541231,Sepp van den Berg,Centre-Back,https://www.transfermarkt.com/sepp-van-den-berg/profil/spieler/541231
8d2ad5c0,98512,Serdar GÃ¼rler,Right Winger,https://www.transfermarkt.com/serdar-gurler/profil/spieler/98512
5c2b4f07,127032,Serge Aurier,Right-Back,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032
cf4053e2,36293,Serge GakpÃ©,Right Winger,https://www.transfermarkt.com/serge-gakpe/profil/spieler/36293
88e357ef,159471,Serge Gnabry,Right Winger,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471
a1bedc05,429318,Sergej Grubac,Centre-Forward,https://www.transfermarkt.com/sergej-grubac/profil/spieler/429318
4e6dbac4,266302,Sergej MilinkoviÄ-SaviÄ,Central Midfield,https://www.transfermarkt.com/sergej-milinkovi%C4%87-savi%C4%87/profil/spieler/266302
1137759d,251845,Sergi CanÃ³s,Right Winger,https://www.transfermarkt.com/sergi-canos/profil/spieler/251845
070a3904,142021,Sergi Darder,Central Midfield,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021
bb4b1242,81988,Sergi Enrich,Centre-Forward,https://www.transfermarkt.com/sergi-enrich/profil/spieler/81988
a039d52e,598608,Sergi GarcÃ­a,Central Midfield,https://www.transfermarkt.com/sergi-garcia/profil/spieler/598608
32974271,256429,Sergi Guardiola,Centre-Forward,https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429
bc6f5f06,92947,Sergi GÃ³mez,Centre-Back,https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947
19f8e480,268176,Sergi Palencia,Right-Back,https://www.transfermarkt.com/sergi-palencia/profil/spieler/268176
335fa267,85370,Sergi Roberto,Central Midfield,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370
6a7586f4,181112,Sergi Samper,Defensive Midfield,https://www.transfermarkt.com/sergi-samper/profil/spieler/181112
4d034881,26399,Sergio AgÃ¼ero,Centre-Forward,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399
06efa9dc,355627,Sergio Akieme,Left-Back,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627
080ac8d8,110366,Sergio Araujo,Centre-Forward,https://www.transfermarkt.com/sergio-araujo/profil/spieler/110366
1e465e70,537762,Sergio Arribas,Right Winger,https://www.transfermarkt.com/sergio-arribas/profil/spieler/537762
608bcb88,531825,Sergio Benito,Centre-Forward,https://www.transfermarkt.com/sergio-benito/profil/spieler/531825
d166c007,372051,Sergio Bermejo,Attacking Midfield,https://www.transfermarkt.com/sergio-bermejo/profil/spieler/372051
5ab0ea87,65230,Sergio Busquets,Defensive Midfield,https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230
873619c6,505674,Sergio Camello,Centre-Forward,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674
a6de370d,66106,Sergio Canales,Attacking Midfield,https://www.transfermarkt.com/sergio-canales/profil/spieler/66106
8d6a9c93,545647,Sergio Carreira,Right-Back,https://www.transfermarkt.com/sergio-carreira/profil/spieler/545647
d858d079,684253,Sergio Cubero Ezcurra,Right-Back,https://www.transfermarkt.com/sergio-cubero/profil/spieler/684253
229cd98a,377387,Sergio CÃ³rdova,Centre-Forward,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387
b0616e3d,93935,Sergio Escudero,Left-Back,https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935
df301450,30638,Sergio Floccari,Centre-Forward,https://www.transfermarkt.com/sergio-floccari/profil/spieler/30638
2bee98fd,7922,Sergio GarcÃ­a,Centre-Forward,https://www.transfermarkt.com/sergio-garcia/profil/spieler/7922
5dd16ace,435500,Sergio GonzÃ¡lez,Defensive Midfield,https://www.transfermarkt.com/sergio-gonzalez/profil/spieler/435500
01e5f06e,366930,Sergio GÃ³mez,Left-Back,https://www.transfermarkt.com/sergio-gomez/profil/spieler/366930
0a0cc13c,145769,Sergio LeÃ³n,Centre-Forward,https://www.transfermarkt.com/sergio-leon/profil/spieler/145769
f0a31c00,62611,Sergio Mora,Central Midfield,https://www.transfermarkt.com/sergio-mora/profil/spieler/62611
014b57f5,607779,Sergio Moreno,Centre-Forward,https://www.transfermarkt.com/sergio-moreno/profil/spieler/607779
878ee034,5928,Sergio Pellissier,Centre-Forward,https://www.transfermarkt.com/sergio-pellissier/profil/spieler/5928
474ecac8,158791,Sergio Postigo,Centre-Back,https://www.transfermarkt.com/sergio-postigo/profil/spieler/158791
08511d65,25557,Sergio Ramos,Centre-Back,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557
3353737a,282429,Sergio ReguilÃ³n,Left-Back,https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429
cf59e05f,537759,Sergio Santos,Right-Back,https://www.transfermarkt.com/sergio-santos/profil/spieler/537759
83a83b0a,38270,Sergio SÃ¡nchez,Centre-Back,https://www.transfermarkt.com/sergio-sanchez/profil/spieler/38270
88d91621,138935,Sergio Ãlvarez,Central Midfield,https://www.transfermarkt.com/sergio-alvarez/profil/spieler/138935
5976f83e,361104,SergiÃ±o Dest,Right-Back,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
d3b58e33,315054,Seybou Koita,Centre-Forward,https://www.transfermarkt.com/bachibou-koita/profil/spieler/315054
c49afee6,75287,Seydou Doumbia,Centre-Forward,https://www.transfermarkt.com/seydou-doumbia/profil/spieler/75287
2886c9b5,533916,Shandon Baptiste,Central Midfield,https://www.transfermarkt.com/shandon-baptiste/profil/spieler/533916
7314bba4,119269,Shane Duffy,Centre-Back,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
9f472354,37304,Shane Long,Centre-Forward,https://www.transfermarkt.com/shane-long/profil/spieler/37304
3b9f859b,336168,Shaquell Moore,Right-Back,https://www.transfermarkt.com/shaq-moore/profil/spieler/336168
b9ebc83e,89659,Shawn Parker,Centre-Forward,https://www.transfermarkt.com/shawn-parker/profil/spieler/89659
8eb55dbb,188888,Sheraldo Becker,Second Striker,https://www.transfermarkt.com/sheraldo-becker/profil/spieler/188888
7b9a86e6,236510,Sheyi Ojo,Right Winger,https://www.transfermarkt.com/sheyi-ojo/profil/spieler/236510
5afafbfe,81785,Shinji Kagawa,Attacking Midfield,https://www.transfermarkt.com/shinji-kagawa/profil/spieler/81785
68796d61,79642,Shinji Okazaki,Centre-Forward,https://www.transfermarkt.com/shinji-okazaki/profil/spieler/79642
3f2d59fe,88590,Shkodran Mustafi,Centre-Back,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
00f0482f,640026,Shola Shoretire,Right Winger,https://www.transfermarkt.com/shola-shoretire/profil/spieler/640026
379dc075,247652,Shon Weissman,Centre-Forward,https://www.transfermarkt.com/shon-weissman/profil/spieler/247652
b14d0c5d,27374,Sidnei,Centre-Back,https://www.transfermarkt.com/sidnei/profil/spieler/27374
3add8ed8,511813,Sidnei Tavares,Central Midfield,https://www.transfermarkt.com/sidnei-tavares/profil/spieler/511813
a8090a41,717345,Sidney Raebiger,Central Midfield,https://www.transfermarkt.com/sidney-raebiger/profil/spieler/717345
a0b65401,364233,Sidy Sarr,Defensive Midfield,https://www.transfermarkt.com/sidy-sarr/profil/spieler/364233
8eef18aa,413118,Sikou NiakatÃ©,Centre-Back,https://www.transfermarkt.com/sikou-niakate/profil/spieler/413118
de4cac2d,612826,Silas Katompa,Right Midfield,https://www.transfermarkt.com/silas-katompa-mvumpa/profil/spieler/612826
f8342731,237666,Silvan Hefti,Right-Back,https://www.transfermarkt.com/silvan-hefti/profil/spieler/237666
f68b64fc,168989,Silvan Widmer,Right-Back,https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989
6c731625,312819,SilvÃ¨re Ganvoula M'Boussy,Centre-Forward,https://www.transfermarkt.com/silvere-ganvoula/profil/spieler/312819
80dbbd10,194549,Simeon Nwankwo,Centre-Forward,https://www.transfermarkt.com/simy/profil/spieler/194549
dfc85b89,392131,Simon Asta,Right-Back,https://www.transfermarkt.com/simon-asta/profil/spieler/392131
be47b750,344869,Simon Banza,Centre-Forward,https://www.transfermarkt.com/simon-banza/profil/spieler/344869
b82880c6,170927,Simon Falette,Centre-Back,https://www.transfermarkt.com/simon-falette/profil/spieler/170927
1e0b6a73,13573,Simon Francis,Right-Back,https://www.transfermarkt.com/simon-francis/profil/spieler/13573
8b8a56ce,48859,Simon KjÃ¦r,Centre-Back,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859
8f6bfe11,284188,Simon Rhein,Defensive Midfield,https://www.transfermarkt.com/simon-rhein/profil/spieler/284188
45af5134,187047,Simon Skrabb,Attacking Midfield,https://www.transfermarkt.com/simon-skrabb/profil/spieler/187047
a5f458d9,507486,Simon Sohm,Defensive Midfield,https://www.transfermarkt.com/simon-sohm/profil/spieler/507486
863ff1ee,36284,Simon Terodde,Centre-Forward,https://www.transfermarkt.com/simon-terodde/profil/spieler/36284
29f7cfd9,79967,Simon Zoller,Centre-Forward,https://www.transfermarkt.com/simon-zoller/profil/spieler/79967
1ac232b8,257751,Simone Bastoni,Central Midfield,https://www.transfermarkt.com/simone-bastoni/profil/spieler/257751
9dabfcf5,136091,Simone Calvano,Central Midfield,https://www.transfermarkt.com/simone-calvano/profil/spieler/136091
8697c095,340070,Simone Edera,Right Winger,https://www.transfermarkt.com/simone-edera/profil/spieler/340070
63071a3f,59699,Simone Iacoponi,Centre-Back,https://www.transfermarkt.com/simone-iacoponi/profil/spieler/59699
51c614fd,349719,Simone Lo Faso,Second Striker,https://www.transfermarkt.com/simone-lo-faso/profil/spieler/349719
331c0a43,35747,Simone Missiroli,Defensive Midfield,https://www.transfermarkt.com/simone-missiroli/profil/spieler/35747
04989945,297648,Simone Muratore,Central Midfield,https://www.transfermarkt.com/simone-muratore/profil/spieler/297648
5eb72339,56703,Simone Padoin,Left Midfield,https://www.transfermarkt.com/simone-padoin/profil/spieler/56703
8daee720,876400,Simone Pafundi,Attacking Midfield,https://www.transfermarkt.com/simone-pafundi/profil/spieler/876400
d0e6399c,289065,Simone Palombi,Centre-Forward,https://www.transfermarkt.com/simone-palombi/profil/spieler/289065
