fbref_id,Season_End_Year,Player,Nation,Pos,age_y,Born,Squads,Comps,n_clubs,std_MP_Playing,std_Starts_Playing,std_Min_Playing,std_Mins_Per_90_Playing,std_Gls,std_Ast,std_G_minus_PK,std_PK,std_PKatt,std_CrdY,std_CrdR,std_Gls_Per,std_Ast_Per,std_G_plus_A_Per,std_G_minus_PK_Per,std_G_plus_A_minus_PK_Per,std_xG_Expected,std_npxG_Expected,std_xAG_Expected,std_npxG_plus_xAG_Expected,std_xG_Per,std_xAG_Per,std_xG_plus_xAG_Per,std_npxG_Per,std_npxG_plus_xAG_Per,std_age_y,sho_Sh_Standard,sho_SoT_Standard,sho_SoT_percent_Standard,sho_Sh_per_90_Standard,sho_SoT_per_90_Standard,sho_G_per_Sh_Standard,sho_G_per_SoT_Standard,sho_Dist_Standard,sho_FK_Standard,sho_npxG_per_Sh_Expected,sho_G_minus_xG_Expected,sho_np:G_minus_xG_Expected,pas_Cmp_Total,pas_Att_Total,pas_Cmp_percent_Total,pas_TotDist_Total,pas_PrgDist_Total,pas_Cmp_Short,pas_Att_Short,pas_Cmp_percent_Short,pas_Cmp_Medium,pas_Att_Medium,pas_Cmp_percent_Medium,pas_Cmp_Long,pas_Att_Long,pas_Cmp_percent_Long,pas_Ast,pas_xA,pas_A_minus_xA,pas_KP,pas_Final_Third,pas_PPA,pas_CrsPA,pas_Prog,pas_xAG,pas_A_minus_xAG,pos_Touches_Touches,pos_Def_Pen_Touches,pos_Def_3rd_Touches,pos_Mid_3rd_Touches,pos_Att_3rd_Touches,pos_Att_Pen_Touches,pos_Live_Touches,pos_Succ_Dribbles,pos_Att_Dribbles,pos_Succ_percent_Dribbles,pos_nPl_Dribbles,pos_Megs_Dribbles,pos_Carries_Carries,pos_TotDist_Carries,pos_PrgDist_Carries,pos_Prog_Carries,pos_Final_Third_Carries,pos_CPA_Carries,pos_Mis_Carries,pos_Dis_Carries,pos_Targ_Receiving,pos_Rec_Receiving,pos_Rec_percent_Receiving,pos_Prog_Receiving,pos_Mis_Dribbles,pos_Dis_Dribbles,gca_SCA_SCA,gca_SCA90_SCA,gca_PassLive_SCA,gca_PassDead_SCA,gca_Drib_SCA,gca_Sh_SCA,gca_Fld_SCA,gca_Def_SCA,gca_GCA_GCA,gca_GCA90_GCA,gca_PassLive_GCA,gca_PassDead_GCA,gca_Drib_GCA,gca_Sh_GCA,gca_Fld_GCA,gca_Def_GCA,def_Tkl_Tackles,def_TklW_Tackles,def_Def_3rd_Tackles,def_Mid_3rd_Tackles,def_Att_3rd_Tackles,def_Tkl_Vs,def_Att_Vs,def_Tkl_percent_Vs,def_Past_Vs,def_Press_Pressures,def_Succ_Pressures,def_percent_Pressures,def_Def_3rd_Pressures,def_Mid_3rd_Pressures,def_Att_3rd_Pressures,def_Blocks_Blocks,def_Sh_Blocks,def_ShSv_Blocks,def_Pass_Blocks,def_Int,def_Tkl_plus_Int,def_Clr,def_Err,msc_2CrdY,msc_Fls,msc_Fld,msc_Off,msc_Crs,msc_PKwon,msc_PKcon,msc_OG,msc_Recov,msc_Won_Aerial,msc_Lost_Aerial,msc_Won_percent_Aerial,pt_Mn_per_MP_Playing_Time,pt_Min_percent_Playing_Time,pt_Mn_per_Start_Starts,pt_Compl_Starts,pt_Subs_Subs,pt_Mn_per_Sub_Subs,pt_unSub_Subs,pt_PPM_Team_Success,pt_onG_Team_Success,pt_onGA_Team_Success,pt_plus_per_minus_Team_Success,pt_plus_per_minus_90_Team_Success,pt_On_minus_Off_Team_Success,pt_onxG_Team_Success_xG,pt_onxGA_Team_Success_xG,pt_xGplus_per_minus_Team_Success_xG,pt_xGplus_per_minus_90_Team_Success_xG,pt_On_minus_Off_Team_Success_xG,pos_primary,pos_multi
04ac8285,2022,Jasper Cillessen,NED,GK,32.0,1989.0,Valencia,La Liga,1,17.0,17.0,1457.0,16.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,292.0,446.0,65.5,10918.0,7875.0,35.0,35.0,100.0,97.0,98.0,99.0,155.0,308.0,50.3,1.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,,,484.0,427.0,479.0,5.0,0.0,0.0,337.0,0.0,0.0,,0.0,0.0,217.0,1116.0,689.0,1.0,0.0,0.0,0.0,0.0,183.0,182.0,99.5,0.0,,,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,,86.0,42.6,86.0,16.0,0.0,,12.0,1.18,22.0,29.0,-7.0,-0.43,-0.52,19.4,23.8,-4.4,-0.27,-0.11,GK,0
07666c20,2020,David Martin,ENG,GK,33.0,1986.0,West Ham,Premier League,1,5.0,4.0,436.0,4.799999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,55.0,124.0,44.4,2858.0,2411.0,1.0,1.0,100.0,10.0,10.0,100.0,44.0,113.0,38.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,134.0,117.0,134.0,0.0,0.0,0.0,72.0,0.0,0.0,,0.0,0.0,44.0,254.0,162.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,87.0,12.7,90.0,4.0,1.0,76.0,8.0,1.1999999999999995,3.0,6.0,-3.0,-0.62,-0.32,3.7,7.8,-4.1,-0.8499999999999999,-0.53,GK,0
07f55871,2019,Giacomo Poluzzi,ITA,GK,30.0,1988.0,SPAL,Serie A,1,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,3.0,3.0,100.0,53.0,21.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6.0,0.2,,0.0,1.0,6.0,25.0,3.0,0.0,0.0,0.0,0.0,0.32,0.1,0.0,0.1,0.94,1.13,GK,0
0810b6df,2023,Patrick Pentz,AUT,GK,25.0,1997.0,Reims,Ligue 1,1,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,141.0,211.0,66.8,3725.0,2480.0,34.0,36.0,94.4,61.0,61.0,100.0,44.0,112.0,39.3,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,221.0,191.0,221.0,0.0,0.0,0.0,221.0,0.0,0.0,,,,,,,,,,,,,91.0,,0.0,0.0,0.0,2.0,0.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,90.0,58.3,90.0,7.0,0.0,,5.0,0.8599999999999999,10.0,14.0,-4.0,-0.57,-0.17,11.4,11.2,0.2,0.03,-0.08,GK,0
085e71a7,2018,Bartłomiej Drągowski,POL,GK,19.0,1997.0,Fiorentina,Serie A,1,3.0,1.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,24.0,43.0,55.8,865.0,684.0,3.0,3.0,100.0,11.0,13.0,84.6,10.0,27.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,51.0,48.0,51.0,0.0,0.0,0.0,37.0,0.0,0.0,,0.0,0.0,24.0,159.0,128.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,72.0,6.3,,1.0,2.0,,33.0,0.0,3.0,8.0,-5.0,-2.07,-2.44,2.2,3.7,-1.6000000000000003,-0.65,-1.1,GK,0
085e71a7,2019,Bartłomiej Drągowski,POL,GK,20.0,1997.0,Empoli / Fiorentina,Serie A,2,17.0,16.0,1485.0,12.257575757575758,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,391.0,587.0,66.54242424242423,12190.0,7218.0,43.0,44.0,97.87878787878788,188.0,193.0,97.28484848484848,158.0,348.0,45.45454545454545,0.0,0.3,-0.3,1.0,4.0,0.0,0.0,0.0,,,652.0,605.0,650.0,3.0,0.0,0.0,434.0,0.0,1.0,0.0,0.0,0.0,272.0,1425.0,856.0,0.0,0.0,0.0,0.0,1.0,211.0,210.0,99.4909090909091,0.0,,,1.0,0.0593939393939394,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0593939393939394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,0.0,,87.72727272727273,32.224242424242426,90.0,16.0,1.0,45.0,18.0,1.228181818181818,24.0,26.0,-1.696969696969697,-0.1187878787878787,0.51,21.700000000000003,29.1,-6.487878787878788,-0.4484848484848485,-0.66,GK,0
085e71a7,2020,Bartłomiej Drągowski,POL,GK,21.0,1997.0,Fiorentina,Serie A,1,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,647.0,904.0,71.6,18756.0,11371.0,122.0,122.0,100.0,279.0,283.0,98.6,238.0,489.0,48.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,984.0,901.0,983.0,2.0,0.0,0.0,686.0,0.0,0.0,,0.0,0.0,405.0,2278.0,1284.0,1.0,0.0,0.0,1.0,0.0,355.0,352.0,99.2,0.0,,,7.0,0.23,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,0.0,,90.0,81.6,90.0,31.0,0.0,,2.0,1.06,36.0,43.0,-7.0,-0.23,-1.65,41.4,39.4,2.0,0.06,-0.48,GK,0
085e71a7,2021,Bartłomiej Drągowski,POL,GK,22.0,1997.0,Fiorentina,Serie A,1,36.0,36.0,3148.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,696.0,1063.0,65.5,23008.0,15272.0,130.0,130.0,100.0,248.0,257.0,96.5,314.0,672.0,46.7,1.0,0.1,0.9,1.0,20.0,1.0,0.0,0.0,,,1149.0,1028.0,1146.0,3.0,0.0,0.0,775.0,0.0,0.0,,0.0,0.0,507.0,3038.0,1766.0,0.0,0.0,0.0,0.0,0.0,423.0,421.0,99.5,0.0,,,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,2.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,172.0,0.0,0.0,,87.0,92.0,87.0,34.0,0.0,,0.0,1.05,46.0,56.0,-10.0,-0.29,0.38,44.1,50.7,-6.6,-0.19,0.9,GK,0
085e71a7,2022,Bartłomiej Drągowski,POL,GK,23.0,1997.0,Fiorentina,Serie A,1,7.0,7.0,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,271.0,344.0,78.8,7848.0,3865.0,40.0,40.0,100.0,114.0,117.0,97.40000000000002,115.0,185.0,62.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,368.0,278.0,367.0,4.0,0.0,0.0,321.0,0.0,0.0,,0.0,0.0,247.0,1153.0,608.0,0.0,0.0,0.0,0.0,0.0,254.0,254.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,79.0,16.3,79.0,6.0,0.0,,18.0,1.29,7.0,8.0,-1.0,-0.16,-0.44,8.0,10.8,-2.8,-0.45,-0.99,GK,0
085e71a7,2023,Bartłomiej Drągowski,POL,GK,25.0,1997.0,Spezia,Serie A,1,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,268.0,373.0,71.8,7256.0,5000.0,73.0,73.0,100.0,106.0,107.0,99.1,86.0,188.0,45.7,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,411.0,345.0,410.0,1.0,0.0,0.0,411.0,0.0,0.0,,,,,,,,,,,,,193.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,100.0,90.0,100.0,90.0,11.0,0.0,,0.0,0.82,9.0,20.0,-11.0,-1.0,,7.9,17.1,-9.2,-0.83,,GK,0
08f5afaa,2018,Gianluigi Donnarumma,ITA,GK,18.0,1999.0,Milan,Serie A,1,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,851.0,1086.0,78.4,24026.0,14184.0,151.0,155.0,97.4,397.0,405.0,98.0,299.0,522.0,57.3,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,,1223.0,1021.0,1220.0,3.0,0.0,0.0,956.0,1.0,1.0,100.0,1.0,0.0,650.0,2681.0,1484.0,0.0,0.0,0.0,0.0,0.0,596.0,595.0,99.8,0.0,,,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,,90.0,100.0,,38.0,0.0,,0.0,1.68,56.0,42.0,14.0,0.37,,54.2,39.4,14.8,0.39,,GK,0
08f5afaa,2019,Gianluigi Donnarumma,ITA,GK,19.0,1999.0,Milan,Serie A,1,36.0,36.0,3090.0,34.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,958.0,1161.0,82.5,26613.0,16507.0,161.0,163.0,98.8,483.0,492.0,98.2,312.0,504.0,61.89999999999999,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,,,1254.0,1155.0,1252.0,4.0,0.0,0.0,898.0,1.0,1.0,100.0,1.0,0.0,647.0,2771.0,1549.0,0.0,0.0,0.0,0.0,0.0,536.0,536.0,100.0,0.0,,,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,,86.0,90.4,86.0,34.0,0.0,,0.0,1.8100000000000005,50.0,31.0,19.0,0.55,0.55,41.7,35.1,6.6,0.19,-0.22,GK,0
08f5afaa,2020,Gianluigi Donnarumma,ITA,GK,20.0,1999.0,Milan,Serie A,1,36.0,36.0,3201.0,35.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,873.0,1142.0,76.4,25477.0,15806.0,175.0,176.0,99.4,367.0,370.0,99.2,328.0,591.0,55.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,,,1245.0,1113.0,1241.0,4.0,0.0,0.0,897.0,0.0,0.0,,0.0,0.0,599.0,2727.0,1430.0,0.0,0.0,0.0,0.0,0.0,557.0,554.0,99.5,0.0,,,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,33.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,,89.0,93.6,89.0,35.0,0.0,,0.0,1.75,59.0,42.0,17.0,0.48,0.48,55.9,41.8,14.2,0.4,1.13,GK,0
08f5afaa,2021,Gianluigi Donnarumma,ITA,GK,21.0,1999.0,Milan,Serie A,1,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,977.0,1245.0,78.5,26019.0,15413.0,220.0,222.0,99.1,439.0,441.0,99.5,317.0,580.0,54.7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,,,1338.0,1161.0,1329.0,9.0,0.0,0.0,1057.0,2.0,2.0,100.0,2.0,0.0,714.0,3836.0,2260.0,0.0,0.0,0.0,0.0,0.0,718.0,715.0,99.6,0.0,,,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,,90.0,97.4,90.0,37.0,0.0,,0.0,2.11,71.0,38.0,33.0,0.8899999999999999,0.89,68.6,43.4,25.1,0.68,0.35,GK,0
08f5afaa,2022,Gianluigi Donnarumma,ITA,GK,22.0,1999.0,Paris S-G,Ligue 1,1,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,426.0,467.0,91.2,9238.0,4795.0,131.0,132.0,99.2,196.0,201.0,97.5,94.0,129.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,500.0,441.0,498.0,2.0,0.0,0.0,384.0,1.0,1.0,100.0,1.0,0.0,228.0,821.0,436.0,0.0,0.0,0.0,0.0,2.0,227.0,224.0,98.7,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,,90.0,44.7,90.0,17.0,0.0,,15.0,2.41,45.0,17.0,28.0,1.65,0.41,36.7,18.8,17.9,1.06,0.1,GK,0
08f5afaa,2023,Gianluigi Donnarumma,ITA,GK,23.0,1999.0,Paris S-G,Ligue 1,1,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,292.0,333.0,87.7,5746.0,3430.0,102.0,102.0,100.0,145.0,149.0,97.3,42.0,79.0,53.20000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,326.0,357.0,0.0,0.0,0.0,357.0,0.0,0.0,,,,,,,,,,,,,179.0,,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,100.0,90.0,100.0,90.0,12.0,0.0,,0.0,2.67,32.0,5.0,27.0,2.25,,28.1,11.2,16.9,1.41,,GK,0
0a1cb833,2018,Jiří Pavlenka,CZE,GK,25.0,1992.0,Werder Bremen,Bundesliga,1,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,764.0,1145.0,66.7,26764.0,16832.0,61.0,63.0,96.8,338.0,342.0,98.8,365.0,740.0,49.3,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,,,1266.0,1150.0,1263.0,3.0,0.0,0.0,902.0,0.0,0.0,,0.0,0.0,598.0,3332.0,1704.0,0.0,0.0,0.0,0.0,0.0,507.0,507.0,100.0,0.0,,,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,,90.0,100.0,,34.0,0.0,,0.0,1.24,37.0,40.0,-3.0,-0.09,,39.9,48.5,-8.7,-0.26,,GK,0
0a1cb833,2019,Jiří Pavlenka,CZE,GK,26.0,1992.0,Werder Bremen,Bundesliga,1,34.0,34.0,2977.0,33.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,895.0,1223.0,73.2,29289.0,17094.0,89.0,90.0,98.9,408.0,412.0,99.0,397.0,720.0,55.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,,,1327.0,1178.0,1323.0,6.0,0.0,0.0,916.0,0.0,1.0,0.0,1.0,0.0,671.0,3302.0,1622.0,0.0,0.0,0.0,0.0,0.0,566.0,564.0,99.6,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,169.0,0.0,0.0,,88.0,97.3,88.0,32.0,0.0,,0.0,1.56,55.0,47.0,8.0,0.24,-0.84,47.7,52.5,-4.8,-0.15,-0.63,GK,0
